category,rating,label,review_text,cleaned_review
"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",5.0,0.0,"I am sooo impressed with Amazon Fire TV. Believe it or not, I sit and watch the screensaver lots a lot because the pictures are just that good. It is like taking a trip around the world. The amount of things you can do with this Fire TV is pretty incredible to me. There is so much on here and that can be added as apps is impressive. There is a massive amount of things to watch, both free with Prime and much that is a fee to rent or buy. I am glad I made this purchase. This unit is so small I will take it with me on vacation and just plug it in to any TV with the HDMI and keep up with my favorite shows.",sooo impressed amazon fire tv believe sit watch screensaver lots lot pictures good like taking trip around world amount things fire tv pretty incredible much added apps impressive massive amount things watch free prime much fee rent buy glad made purchase unit small take vacation plug tv hdmi keep favorite shows
"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",5.0,0.0,"In addition to the Fire TV, I have an Apple TV as well as a ChromeCast. By far and large, the best product is the Fire TV. I use it more than both the other ones combined. Having integration between my Prime list and the device is clutch, as I consume media across several different devices.I do wish I could search by Prime Instant, so I hope they will fix that. I also wish I could cast a Prime Instant streaming video from a device to the Fire TV, but I don't see that as an option (although I can cast YouTube to my Fire TV, which is really cool).There is no doubt that it is faster than both Apple TV and ChromeCast, and the voice recognition is SO convenient. I also have the game controller, and the games are pretty good. I don't game much, but I wanted to check it out. I was surprised at the speed of the games and the level of engagement.I'd also like to be able to see a future improvement where screens can be mirrored from devices to this (both ChromeCast and Apple TV have this). From an educator's standpoint, this could be the 100 solution to wireless projection for classroom teachers (Apple TV doesn't play well with enterprise level security, and ChromeCast doesn't do well with some software that is essential for instruction).All in all, it's my favorite media device. It's faster, has a great and snappy UI, and is easy to setup.",addition fire tv apple tv well chromecast far large best product fire tv use ones combined integration prime list device clutch consume media across several different devicesi wish could search prime instant hope fix also wish could cast prime instant streaming video device fire tv dont see option although cast youtube fire tv really coolthere doubt faster apple tv chromecast voice recognition convenient also game controller games pretty good dont game much wanted check surprised speed games level engagementid also like able see future improvement screens mirrored devices chromecast apple tv educators standpoint could solution wireless projection classroom teachers apple tv doesnt play well enterprise level security chromecast doesnt well software essential instructionall favorite media device faster great snappy ui easy setup
"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",5.0,0.0,"Thank you for another awesome device, Amazon.My husband and I were impressed with the lack of lag and drop outs while watching movies. We have 2 of these devices and loving them both.",thank another awesome device amazonmy husband impressed lack lag drop outs watching movies devices loving
"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",4.0,0.0,"It seems to work fine so far (2 Days with it). What I don't like is how Amazon has made it so thePrime content is mixed with the For Pay content, with no easy way to just see what is ONLY Prime content. This is obviously made to divert you into buying more non Prime content...Amazon, please give us a CLEAR way to view Prime Only if that's what we want. I know we can voice search for anything... and that's great, but sometimes we just want to Go Fishing and would like to fish in the Prime pond only. This is a pretty big deal when you compare this to competing (Think ROKU) products that let you do just that.Hard to believe your competition does a better job with presenting your own content than you do. Maybe an update in the near future will Fix this.",seems work fine far days dont like amazon made theprime content mixed pay content easy way see prime content obviously made divert buying non prime contentamazon please give us clear way view prime thats want know voice search anything thats great sometimes want go fishing would like fish prime pond pretty big deal compare competing think roku products let thathard believe competition better job presenting content maybe update near future fix
"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",5.0,0.0,cancelled ATT U-verse and bought this w/ netflix and amazon prime. so far we are very happy - especially kids as they have all their favorite shows/movies,cancelled att uverse bought w netflix amazon prime far happy especially kids favorite showsmovies
"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",5.0,0.0,"This is a wonderful streaming device. I have been an Apple TV man since 2008, but I have decided that I just might never return to my Apple TV. I have used/owned all 3 generations and have known them inside and out (unlocked my 1st generation for secret stuff. Shhhh) and swore by them for years. I just received my amazon fire tv device this afternoon and plugged it up without a hitch. Voice command is a nice touch, but I was most impressed with the speed of the quad core processor. No more waiting for my videos to buffer, and this is especially important in my house where my wife, kids, and I are sometimes simultaneously streaming videos. Final word: If you're just looking for a great device to stream both Netflix and Amazon Prime, then you've found the right streamer.",wonderful streaming device apple tv man since decided might never return apple tv usedowned generations known inside unlocked st generation secret stuff shhhh swore years received amazon fire tv device afternoon plugged without hitch voice command nice touch impressed speed quad core processor waiting videos buffer especially important house wife kids sometimes simultaneously streaming videos final word youre looking great device stream netflix amazon prime youve found right streamer
"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",5.0,0.0,"I got mine from an electronics store, because I didn't want to wait for it to arrive in the mail. Setup was a breeze. I don't have cable, so prior to this, I had to hook my laptop up to my TV to enjoy Prime and Netflix content on it. I'm also really pleased that they added a YouTube app That was the number one drawback for me when considering this device. From what I've read, I figured I'd sideload one, but they saved me the trouble.Once I signed in to YouTube and linked my mobile devices, I even gained the ability to send content to my TV for viewing I don't have a Fire phone or Kindle (although I do have a Paperwhite), so I'm not able to comment on the connectivity with those.I can't say enough good things about this tiny box. I've had it for a couple of months and use it every day The user interface is intuitive and efficient. I really love the screen saver pictures, too. Most of them are breathtaking, and they seem to update periodically. The voice search is very accurate. There are a decent amount of apps for added content. I mostly stick to the abovementioned sources, but I added Crackle for a bit of variety.My only complaint would be about the rewind/fast forward. It's not intuitive, and takes some getting used to. I don't use that feature often, so it's no biggie to me.I did feel a bit weird about not being able to turn it off at first, but I got used to that, too. Just make sure to press the Home button when you're done for the evening or whatever, because you leave it paused in the middle of a show or something, it won't go to sleep. It remembers your place in whatever you were watching, so no worries about that.I look forward to continued software improvements, and plan on getting a game controller sometime soon, so I can try out the games.",got mine electronics store didnt want wait arrive mail setup breeze dont cable prior hook laptop tv enjoy prime netflix content im also really pleased added youtube app number one drawback considering device ive read figured id sideload one saved troubleonce signed youtube linked mobile devices even gained ability send content tv viewing dont fire phone kindle although paperwhite im able comment connectivity thosei cant say enough good things tiny box ive couple months use every day user interface intuitive efficient really love screen saver pictures breathtaking seem update periodically voice search accurate decent amount apps added content mostly stick abovementioned sources added crackle bit varietymy complaint would rewindfast forward intuitive takes getting used dont use feature often biggie mei feel bit weird able turn first got used make sure press home button youre done evening whatever leave paused middle show something wont go sleep remembers place whatever watching worries thati look forward continued software improvements plan getting game controller sometime soon try games
"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",5.0,0.0,"This review is to try to offset some of Roku employees that are on here trying to knock this device.The first thing you notice after plugging everything in, is a 3-5 minute demo that you can unfortunately not bypass, even if you know your way around these types of devices. You will only see it once, and then you're good to go. The device is small and beautiful. The remote is better than any other device, including Roku 3, and my WD TV Live.First the PROs:- It's the fastest media streamer, by far. That's not only a good thing if you own one, but it will force Roku and other companies to stop skimping on the hardware, and firmware updating.- The menu is intuitive and easy to maneuver. You can't move things around yet, but I'm sure they will eventually let you customize your own page. As of now, the apps (which would be at the top, if I could change it) are at the bottom. Apps are larger and higher resolution than the Roku.- The voice button is amazing. For a first attempt, they almost got it right. I understand this is a proprietary device, so they will always want you to use Amazon instant video for your viewing. But this option should search for all of your linked accounts, including Hulu, Netflix, etc. I'm not sure that they will ever fix this, because they will lose money and viewers. Even so, it's still a PRO, because it does work well.- Streaming quality - WOW Everything I've tried buffers so quickly, that it's almost already at 1080p when it starts playing. With my Roku, Netflix looks great, but it takes 5-10 seconds to get there. I currently have 100Mbps of internet, so I'm not sure what everyone else goes through, but I can tell you this streams better than Roku. Period.- Overheating and reboots - My Roku 3 cannot handle more than a couple of hours of viewing before it decides that was too many rows of stairs. It gets exhausted, and it has to reset itself. This device is more powerful, and after using it all day today, I can say my Roku 3 will be immediately up for sale, once they add the Time Warner Cable and HBOgo apps.-- PLEX -- Okay, I always blamed my Plex for the long delays on my Roku. With my internet speeds, I could never understand why it was always loading at 1080p settings, regardless of the bitrate. Anyway, I was wrong. It's the device. Not only does the Fire TV have a much better PLEX app (which is beautiful, btw), but everything streams at maximum quality within seconds. No re-loading (buffering) during movie playback. And the movies are in a much nicer grid layout, so I don't have to sift through one row to get to a movie selection.Now the CONS:- Obviously it's still missing some apps. You are crazy if you think HBOgo will go much longer without being added. The same for other apps. They built it, so they WILL come.- Interface - it is nice, but as I stated in the PROs, you can't make changes to it, hopefully just for now. If it stays this way, it will be a little annoying to have to scroll down all the way just to get to my apps.- One major issue that is very upsetting to me, is the fact that they couldn't add two very important things - USB 3.0, and 802.11ac. If Amazon claims they were listening, they would also know that these two things would dramatically improve the user experience. I haven't plugged my WD 4TB hard to it yet, but it is a 3.0 hard drive. Now it will unfortunately revert to 2.0 speeds. Don't build a supposedly forward-thinking device with two things that are now considered dated. I have a feeling this was done to make money off the Fire TV 2. Thanks for that.Overall, it is the best device currently available, and they really made the experience fun. It does make you want to call your cable company and cancel service. Buy it...you will not regret it.",review try offset roku employees trying knock devicethe first thing notice plugging everything minute demo unfortunately bypass even know way around types devices see youre good go device small beautiful remote better device including roku wd tv livefirst pros fastest media streamer far thats good thing one force roku companies stop skimping hardware firmware updating menu intuitive easy maneuver cant move things around yet im sure eventually let customize page apps would top could change bottom apps larger higher resolution roku voice button amazing first attempt almost got right understand proprietary device always want use amazon instant video viewing option search linked accounts including hulu netflix etc im sure ever fix lose money viewers even still pro work well streaming quality wow everything ive tried buffers quickly almost already p starts playing roku netflix looks great takes seconds get currently mbps internet im sure everyone else goes tell streams better roku period overheating reboots roku cannot handle couple hours viewing decides many rows stairs gets exhausted reset device powerful using day today say roku immediately sale add time warner cable hbogo apps plex okay always blamed plex long delays roku internet speeds could never understand always loading p settings regardless bitrate anyway wrong device fire tv much better plex app beautiful btw everything streams maximum quality within seconds reloading buffering movie playback movies much nicer grid layout dont sift one row get movie selectionnow cons obviously still missing apps crazy think hbogo go much longer without added apps built come interface nice stated pros cant make changes hopefully stays way little annoying scroll way get apps one major issue upsetting fact couldnt add two important things usb ac amazon claims listening would also know two things would dramatically improve user experience havent plugged wd tb hard yet hard drive unfortunately revert speeds dont build supposedly forwardthinking device two things considered dated feeling done make money fire tv thanks thatoverall best device currently available really made experience fun make want call cable company cancel service buy ityou regret
"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",5.0,0.0,"After having the FireTV for about a month now, I can confidently recommend this product for most people. Versus the current generation Apple TV, ChromeCast and Roku offerings, the FireTV is the best value due to it's access to a wide variety of content, build quality and advanced features. It's a device I have recommended to my (almost-elderly) parents my (geeky) friends.Best things about the FireTV: - It is fast - unlike the Roku it does not lag and feels like a high quality product - Has Amazon Prime Video access- if you have prime membership, this is the best accessory you can buy. Lots of great content from Comedy Central and newer movies versus Netflix. - An AppStore with apps games you actually want - Plex Showtime AnyTime are the big difference makers IMO. - If you have local video files on your network, Plex is the way to go. - Voice searchWorst things about the FireTV (which really aren't that bad): - Annoying/long intro video upon the first time you boot up - Larger power adapter versus Apple TV (Yes the little things count) - No HBOGO until late 2014 - Going to be a problem from the folks looking for their Game of Thrones fix this spring** - No chromecast/airplay like feature unless you have an amazon tablet**If you don't need HBOGO right now and don't have a bunch of apple products, stop reading this right now and buy this device. You won't regret it.** See below for ways around thisIf you are an advanced user and/or are on the fence this next section is for you.Before the FireTV, I had 3 Apple Tv 2's in my house that I used to access HBOGO, Hulu+, Netflix my local media through the infuse application. I had tried Roku's, ChromeCast and other media boxes/home theater pc's and the Apple TV worked best for me. While this has served me well there are obvious drawbacks - lack of 1080p video, limited app selection, no games, etc.... Which led me to trying the FireTV.Because the FireTV is based on android, android apps can be side loaded on the device and many work fine. The steps below will outline how to get started side loading apps to your FireTV. You may want to have a usb keyboard and mouse handy - you'll need them to get a few things running. Any old usb keyboard/mouse you have lying around should work OK.(The following links provide the best directions I have come across during my time with the device and have worked for me and should work for you too, but no promises)How to sideload applications to the FireTV:1. The first step in loading android apps is getting ADB set up on your machine can be done by following amazon's directions - developer.amazon.com/appsandservices/solutions/devices/fire-tv/docs/connecting-adb2. After that, you can go ahead and proceed with side loading applications, also by following amazon's directions - developer.amazon.com/sdk/asb/app-install.html3. If you aren't comfortable with working with the command line, and are running windows, you can try this great GUI application to automatically side load applications. - forum.xda-developers.com/showthread.phpt2736740Once you are able to send android apps (.apk) files to the FireTV, I recommend:1. Installing MXPlayer to allow .MKV .AVI video file playback: sites.google.com/site/mxvpen/download2. If your network drive/computer doesn't support plex, try using ESFileExplorer to navigate to play back video files - appsapk.com/es-file-explorer/3. AirReceiver which mimics the functionality of airplay on an appletv. Please note this only supports unencrypted video feeds. This is a paid app, buy play.google.com/store/apps/detailsidcom.softmedia.receiver4. HBOGO android app can be installed and works rather well. It does require a mouse to navigate.5. XBMC - If you know what this, you will want it and yes it works. Download via xbmc.orgFor the cord cutters out there, I've tried installing Aereo Slingbox with mixed results. Slingbox for tablets loads and opens ok. Using the mouse I was able to accept the terms conditions and input my user info. Unfortunately it doesn't load the video stream. Other folks have had success apparently, so it may be just me. Aereo side loads opens fine but I couldn't sign up for a trial as I am 1 town over from being in their current market area. I will update this review if I get any further with either.There are many more apps you may want to try so check out this comprehensive list of app functionality from the reddit.com/r/firetv folks - docs.google.com/spreadsheets/d/1uD6cesLVtHwsoWDE9jlKsV9FtlUbQ3KvDQp6N9gbHE/editgid1337307432This list includes information on emulators roms which I didn't include in this review due to their dubious legality.",firetv month confidently recommend product people versus current generation apple tv chromecast roku offerings firetv best value due access wide variety content build quality advanced features device recommended almostelderly parents geeky friendsbest things firetv fast unlike roku lag feels like high quality product amazon prime video access prime membership best accessory buy lots great content comedy central newer movies versus netflix appstore apps games actually want plex showtime anytime big difference makers imo local video files network plex way go voice searchworst things firetv really arent bad annoyinglong intro video upon first time boot larger power adapter versus apple tv yes little things count hbogo late going problem folks looking game thrones fix spring chromecastairplay like feature unless amazon tabletif dont need hbogo right dont bunch apple products stop reading right buy device wont regret see ways around thisif advanced user andor fence next section youbefore firetv apple tv house used access hbogo hulu netflix local media infuse application tried rokus chromecast media boxeshome theater pcs apple tv worked best served well obvious drawbacks lack p video limited app selection games etc led trying firetvbecause firetv based android android apps side loaded device many work fine steps outline get started side loading apps firetv may want usb keyboard mouse handy youll need get things running old usb keyboardmouse lying around work okthe following links provide best directions come across time device worked work promiseshow sideload applications firetv first step loading android apps getting adb set machine done following amazons directions developeramazoncomappsandservicessolutionsdevicesfiretvdocsconnectingadb go ahead proceed side loading applications also following amazons directions developeramazoncomsdkasbappinstallhtml arent comfortable working command line running windows try great gui application automatically side load applications forumxdadeveloperscomshowthreadphptonce able send android apps apk files firetv recommend installing mxplayer allow mkv avi video file playback sitesgooglecomsitemxvpendownload network drivecomputer doesnt support plex try using esfileexplorer navigate play back video files appsapkcomesfileexplorer airreceiver mimics functionality airplay appletv please note supports unencrypted video feeds paid app buy playgooglecomstoreappsdetailsidcomsoftmediareceiver hbogo android app installed works rather well require mouse navigate xbmc know want yes works download via xbmcorgfor cord cutters ive tried installing aereo slingbox mixed results slingbox tablets loads opens ok using mouse able accept terms conditions input user info unfortunately doesnt load video stream folks success apparently may aereo side loads opens fine couldnt sign trial town current market area update review get eitherthere many apps may want try check comprehensive list app functionality redditcomrfiretv folks docsgooglecomspreadsheetsdudceslvthwsowdejlksvftlubqkvdqpngbheeditgidthis list includes information emulators roms didnt include review due dubious legality
"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",4.0,0.0,"Amazon billed my credit card prematurely on payment date for monthly installment andhave no way to contact amazon to request due date on account, not happy at all amazondeducted my payment earlier than agreed terms.",amazon billed credit card prematurely payment date monthly installment andhave way contact amazon request due date account happy amazondeducted payment earlier agreed terms
"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",5.0,0.0,got as a gift and we love it,got gift love
"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",2.0,1.0,"I would have rated this higher (4 stars) but I am taking off 2 stars for not having an 'off' or a 'sleep mode' button. It is supposed to go to sleep after 30 minutes but mine has not gone to sleep much since plugging it in a few days ago. So far it is only a slight improvement over my LG blu-ray players which allows me to watch amazon videos. I only see a few Interesting games so I will continue using my Xbox and my Kindle tablets until more games are available. For the price, I could have waited.",would rated higher stars taking stars sleep mode button supposed go sleep minutes mine gone sleep much since plugging days ago far slight improvement lg bluray players allows watch amazon videos see interesting games continue using xbox kindle tablets games available price could waited
"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",5.0,0.0,"This was SO easy to set up. We were up running in less than 10 minutes and WOW. This is primarily my hubby's toy (I play on the computer, he flies the TV). Voice search is SUCH a timesaver. I used to have to stop whatever I was doing to type in whatever he needed to search for. NOW, HE CAN HANDLE IT. Speak and ye shall FIND. Love, love, love this boxThe speed of the video loading is awesome, as is the intuitive search function (Amazon KNOWS what he likes, so his lists are more or less pre-filtered so they load faster).I waffled for WEEKS before buying this. I read tons of reviews finally decided it would be worth the temporary (Honey, HOW DO I DO THIS) change in look, feel, etc. (we've been streaming with a Roku since about 2009 had the Roku XD for a long time, just before the change to FireTV).Finally, I decided to try it, thinking if Hubby had too much difficulty adapting, we'd just send it back (while also TRUSTING AMAZON to have made a massive leap forward--have never, myself, been disappointed with any of their electronic offerings).I was expecting to have to sync it with our router, sign on to our accounts again and again (Amazon, Netflix, etc.).NOPE. Plug it in.It turned itself ON.Updated ITSELF.FOUND my router.Was PRE-LOADED with my Amazon account.We were from box to watching in under 10 minutes (there's even a 2 or 3 minute cartoon TUTORIAL that teaches you everything you need to know to stream use your remote--easy breezy).When he wanted to try Netflix, he was able to EASILY click to install an app, then I *painfully* used a grid-keyboard to logon to Netflix account (username pwd) only ONCE and we were DONE.The voice search is SUCH a leap forward. It's incredible AND accurate. Can voice search by title, genre, director, actor, everything. And it even understands SOUTHERN. WooHooIt has 4 times the processing speed and 4 times the memory of our previous Roku box WOW what a difference in loadtime, resolution, quality of picture/vividness of color. Just awesome. What can I say Amazon did it again.Movie/Program descriptions are displayed at the bottom of the screen ( my ONLY quibbling complaint is you can't change the font size on descriptions w/o altering TV resolution, which I won't do). They do have excellent Closed Captioning functionality for those who need it you can enlarge the fonts there for easy readability.Basically, I'm very happy we took the plunge it really was a worthwhile improvement for us (we prefer Amazon's video streaming anyway--they have lots more documentaries than the other streaming services).I'm just sorry I waited so long : )---------Quick Update:Not all apps come preloaded on the device, though a ton of others did (Pandora, Bloomberg, Showtime Anytime, Netflix, Vevo, Vimeo, WatchESPN, Crackle, HuluPlus, iheartradio, and tuneinradio).IF you have an Amazon Kindle TABLET (I'm guessing like the HDX), you can somehow toss photos from the tablet directly to the Fire. Meaning, sitting in your living room, you can, apparently, swipe the photo across the screen and it lands on the Fire. (Don't have that, so can't DO that). HOWEVER, we do have many photos saved to Amazon's Cloud Drive they were all accessible from the FireTV console (via the TV, with just a click)--even a short family video we'd uploaded. With no interference from me. Just clicked on Photos there they were. EASY. A very nice feature.",easy set running less minutes wow primarily hubbys toy play computer flies tv voice search timesaver used stop whatever type whatever needed search handle speak ye shall find love love love boxthe speed video loading awesome intuitive search function amazon knows likes lists less prefiltered load fasteri waffled weeks buying read tons reviews finally decided would worth temporary honey change look feel etc weve streaming roku since roku xd long time change firetvfinally decided try thinking hubby much difficulty adapting wed send back also trusting amazon made massive leap forwardhave never disappointed electronic offeringsi expecting sync router sign accounts amazon netflix etcnope plug init turned onupdated itselffound routerwas preloaded amazon accountwe box watching minutes theres even minute cartoon tutorial teaches everything need know stream use remoteeasy breezywhen wanted try netflix able easily click install app painfully used gridkeyboard logon netflix account username pwd donethe voice search leap forward incredible accurate voice search title genre director actor everything even understands southern woohooit times processing speed times memory previous roku box wow difference loadtime resolution quality picturevividness color awesome say amazon againmovieprogram descriptions displayed bottom screen quibbling complaint cant change font size descriptions wo altering tv resolution wont excellent closed captioning functionality need enlarge fonts easy readabilitybasically im happy took plunge really worthwhile improvement us prefer amazons video streaming anywaythey lots documentaries streaming servicesim sorry waited long quick updatenot apps come preloaded device though ton others pandora bloomberg showtime anytime netflix vevo vimeo watchespn crackle huluplus iheartradio tuneinradioif amazon kindle tablet im guessing like hdx somehow toss photos tablet directly fire meaning sitting living room apparently swipe photo across screen lands fire dont cant however many photos saved amazons cloud drive accessible firetv console via tv clickeven short family video wed uploaded interference clicked photos easy nice feature
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",4.0,0.0,"According to the info, the Paperwhite charges faster with the charger made for a Kindle but I think any brand will work. It came in a package deal when I bought my Paperwhite otherwise I would've skipped it used what I've been using for my old Kindle. I gave it 4 stars, because I like it, but feel it's overpriced.",according info paperwhite charges faster charger made kindle think brand work came package deal bought paperwhite otherwise wouldve skipped used ive using old kindle gave stars like feel overpriced
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",5.0,0.0,Charger has worked well for charging my Voyage. Comes as a separate purchase from the Voyage which I found. Think it should be bundledwith the purchase price of the Kindle Voyage.,charger worked well charging voyage comes separate purchase voyage found think bundledwith purchase price kindle voyage
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",5.0,0.0,I'm very glad that I made this purchase. I don't often bring my computer with me when I travel. I enjoy having the option of using a standard outlet to charge the Paperwhite.,im glad made purchase dont often bring computer travel enjoy option using standard outlet charge paperwhite
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",2.0,1.0,very overpriced!,overpriced
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",1.0,1.0,My adaptor doesn't work. Maybe I'm doing something wrong but there are no instructions. It looks pretty simple. So it just simply doesn't work.,adaptor doesnt work maybe im something wrong instructions looks pretty simple simply doesnt work
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",5.0,0.0,First rate - high quality!,first rate high quality
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",5.0,0.0,Reliable and well-regulated for dual voltage (110-120v and 220-240v) without too much heat generation in Europe/Asia.,reliable wellregulated dual voltage v v without much heat generation europeasia
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",2.0,1.0,Too,
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",5.0,0.0,"Works great, just as expected. The Kindle doesn't need to charge very often, but I use this all the time for my phone. Nice to have a charger in more than one room.",works great expected kindle doesnt need charge often use time phone nice charger one room
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",1.0,1.0,"This is the THIRD power charger that I have HAD to buy at cost of over 30 each since my Kindle Fire purchase. Why can't the chargers last a REASONABLE amount of time When I connected this charger, I received a message saying that it was a LOW level charger it probably would not charge while the Kindle was in use. NOT ACCEPTABLE for this cost!!!",third power charger buy cost since kindle fire purchase cant chargers last reasonable amount time connected charger received message saying low level charger probably would charge kindle use acceptable cost
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",4.0,0.0,"Very expensive charger. I think the kindle should come with it as does all other tablets, including the fire, which is way cheaper and includes the charger for just 50. It is a pretty large charger though and doesn't fit in the kindle box with the kindle, at all.",expensive charger think kindle come tablets including fire way cheaper includes charger pretty large charger though doesnt fit kindle box kindle
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",5.0,0.0,Meet my needs but feel should be supplied when actually purchasing the Oasis E-Reader.,meet needs feel supplied actually purchasing oasis ereader
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",2.0,1.0,Q: What's the difference between a 19.99 Amazon 5W USB Official OEM Charger and Power Supply and a 5.95 5V 1A (1000mA) USB port power supply - UL ListedA: 14.04 Calling it a 5W charger rather than a 5V 1A charger is a distinction without a difference.,q whats difference amazon w usb official oem charger power supply v usb port power supply ul listeda calling w charger rather v charger distinction without difference
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",5.0,0.0,"These are great. This is my second Paperwhite and second charger. Thinking about a third, fourth...because while putting fiction on one and non-fiction on other have been thinking how great to have a Kindle dedicated just to recipes, another to health books etc would be marvelous",great second paperwhite second charger thinking third fourthbecause putting fiction one nonfiction thinking great kindle dedicated recipes another health books etc would marvelous
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",5.0,0.0,This. Is a great charger. I like it better than the square ones.,great charger like better square ones
"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories",4.0,0.0,"To date, it's working fine. I'm hoping that it continues to work it's usually not the charger that goes bad for me though, it's the cord!",date working fine im hoping continues work usually charger goes bad though cord
"Amazon Devices,Kindle Store",5.0,0.0,"Over the years, I've tried a variety of cases for the various models of Kindle and Fire tablet that I've purchased from Amazon. While I've found a few third party covers that have been durable and attractive, I found myself coming back to Amazon's own product when I purchased one of their new 7 Fire tablets, and I'm pleased with it.This is a very good quality cover, it fits well, and it provides support to the tablet both in landscape and portrait orientation. It's made of fabric on the outside, with a microfiber inner lining to protect the screen of the tablet when the cover is closed. It matches the color of the Fire tablet perfectly.My only hesitation in purchasing it was the price - the case all by itself is fully half the price of the Fire tablet! But I suppose that says more about how cheap the tablet is, than how expensive the case is (kind of).Still, I decided to spend the money for this case. The tablet needs the protection and I know from experience that Amazon's cases are durable and will last for a long time (I've used my original Kindle Paperwhite - first generation model - with case since it was first purchased).I'll post some photos of the cover to show how it is packaged and how it looks on the tablet. I'm very satisfied with it.",years ive tried variety cases various models kindle fire tablet ive purchased amazon ive found third party covers durable attractive found coming back amazons product purchased one new fire tablets im pleased itthis good quality cover fits well provides support tablet landscape portrait orientation made fabric outside microfiber inner lining protect screen tablet cover closed matches color fire tablet perfectlymy hesitation purchasing price case fully half price fire tablet suppose says cheap tablet expensive case kind ofstill decided spend money case tablet needs protection know experience amazons cases durable last long time ive used original kindle paperwhite first generation model case since first purchasedill post photos cover show packaged looks tablet im satisfied
